filename,split,angle_bin,offset_bin,stratum,delta_theta_deg,delta_rho_px,delta_rho_norm,iou,latency_ms,failed
e12-converted.mp4-00.01.20.478-00.02.38.637_80.jpg,train,flat,mid,flat_mid,2.1814,2.9115,0.006066,0.8815,3.693,0
e3-converted.mp4-00.10.16.899-00.10.35.648_0.jpg,train,flat,mid,flat_mid,1.3678,3.9719,0.008275,0.9892,3.572,0
e3-converted.mp4-00.10.38.989-00.10.52.594_20.jpg,train,flat,mid,flat_mid,1.2704,0.6974,0.001453,0.9854,3.614,0
e3-converted.mp4-00.12.04.506-00.12.22.501_20.jpg,train,flat,mid,flat_mid,1.6895,4.2716,0.008899,0.9858,3.428,0
e3-converted.mp4-00.12.22.416-00.13.20.606_10.jpg,train,flat,mid,flat_mid,1.4999,1.1966,0.002493,0.9720,3.527,0
e5-converted.mp4-00.03.59.817-00.06.58.241_130.jpg,train,flat,mid,flat_mid,1.9003,1.1020,0.002296,0.9610,3.572,0
e5-converted.mp4-00.03.59.817-00.06.58.241_160.jpg,train,flat,mid,flat_mid,0.3716,10.0235,0.020882,0.9499,3.642,0
e5-converted.mp4-00.03.59.817-00.06.58.241_20.jpg,train,flat,mid,flat_mid,1.6493,0.4199,0.000875,0.9676,3.434,0
e5-converted.mp4-00.03.59.817-00.06.58.241_40.jpg,train,flat,mid,flat_mid,2.1150,0.2120,0.000442,0.9649,3.373,0
e5-converted.mp4-00.03.59.817-00.06.58.241_90.jpg,train,flat,mid,flat_mid,1.7797,3.3251,0.006927,0.9477,3.834,0
e6-converted.mp4-00.02.56.059-00.05.03.817_0.jpg,train,flat,mid,flat_mid,0.3617,15.8000,0.032917,0.9394,3.924,0
e6-converted.mp4-00.02.56.059-00.05.03.817_10.jpg,train,flat,mid,flat_mid,7.4780,46.2159,0.096283,0.9422,3.671,0
e6-converted.mp4-00.02.56.059-00.05.03.817_110.jpg,train,flat,mid,flat_mid,0.8969,14.5123,0.030234,0.0000,3.988,0
e6-converted.mp4-00.02.56.059-00.05.03.817_120.jpg,train,flat,mid,flat_mid,0.9165,16.4097,0.034187,0.9407,3.612,0
e6-converted.mp4-00.02.56.059-00.05.03.817_170.jpg,train,flat,mid,flat_mid,2.5906,1.8221,0.003796,0.9361,3.481,0
e6-converted.mp4-00.02.56.059-00.05.03.817_30.jpg,train,flat,mid,flat_mid,2.6931,0.3519,0.000733,0.9273,3.883,0
e6-converted.mp4-00.02.56.059-00.05.03.817_50.jpg,train,flat,mid,flat_mid,2.6532,3.8662,0.008055,0.8770,3.815,0
e6-converted.mp4-00.02.56.059-00.05.03.817_60.jpg,train,flat,mid,flat_mid,0.8270,11.3156,0.023574,0.9642,3.484,0
e6-converted.mp4-00.02.56.059-00.05.03.817_80.jpg,train,flat,mid,flat_mid,0.6769,15.5608,0.032418,0.9504,3.647,0
e6-converted.mp4-00.05.23.942-00.05.33.774_0.jpg,train,flat,mid,flat_mid,0.6496,13.6083,0.028351,0.0000,4.122,0
e6-converted.mp4-00.05.47.028-00.06.12.248_0.jpg,train,flat,mid,flat_mid,0.5319,16.2160,0.033783,0.9386,3.655,0
e6-converted.mp4-00.05.47.028-00.06.12.248_10.jpg,train,flat,mid,flat_mid,0.6328,15.1601,0.031584,0.9492,3.601,0
e9-converted.mp4-00.01.53.675-00.03.39.513_120.jpg,train,flat,mid,flat_mid,0.3111,10.5943,0.022071,0.8980,3.917,0
e9-converted.mp4-00.01.53.675-00.03.39.513_130.jpg,train,flat,mid,flat_mid,0.8008,13.6598,0.028458,0.8562,3.801,0
e9-converted.mp4-00.01.53.675-00.03.39.513_40.jpg,train,flat,mid,flat_mid,0.6996,5.1334,0.010695,0.9661,3.467,0
e9-converted.mp4-00.01.53.675-00.03.39.513_50.jpg,train,flat,mid,flat_mid,0.4739,6.6905,0.013939,0.9572,3.477,0
e9-converted.mp4-00.01.53.675-00.03.39.513_60.jpg,train,flat,mid,flat_mid,0.6441,11.9924,0.024984,0.9490,3.533,0
e9-converted.mp4-00.01.53.675-00.03.39.513_80.jpg,train,flat,mid,flat_mid,0.6208,16.3892,0.034144,0.0000,3.141,0
e9-converted.mp4-00.03.41.068-00.05.06.504_100.jpg,train,flat,mid,flat_mid,0.4152,13.0288,0.027143,0.9097,3.733,0
e9-converted.mp4-00.03.41.068-00.05.06.504_30.jpg,train,flat,mid,flat_mid,0.9302,3.6256,0.007553,0.9591,3.401,0
e9-converted.mp4-00.03.41.068-00.05.06.504_50.jpg,train,flat,mid,flat_mid,0.0168,8.1654,0.017011,0.9538,3.758,0
e9-converted.mp4-00.03.41.068-00.05.06.504_60.jpg,train,flat,mid,flat_mid,0.2402,6.4741,0.013488,0.9467,3.784,0
e9-converted.mp4-00.03.41.068-00.05.06.504_70.jpg,train,flat,mid,flat_mid,0.2021,13.5114,0.028149,0.9390,3.391,0
e9-converted.mp4-00.03.41.068-00.05.06.504_90.jpg,train,flat,mid,flat_mid,2.0405,25.1544,0.052405,0.0000,3.684,0
a2-converted.mp4-00.04.57.869-00.05.42.169_40.jpg,train,moderate,high,moderate_high,1.2071,6.6284,0.013809,0.9577,3.555,0
a3-converted.mp4-00.04.44.975-00.04.57.775_10.jpg,train,moderate,high,moderate_high,1.2195,2.9507,0.006147,0.9721,3.476,0
a3-converted.mp4-00.05.14.880-00.05.57.073_30.jpg,train,moderate,high,moderate_high,1.5545,5.5174,0.011495,0.9736,3.354,0
a3-converted.mp4-00.08.04.849-00.09.06.443_30.jpg,train,moderate,high,moderate_high,0.2046,6.3975,0.013328,0.9762,3.579,0
a4-converted.mp4-00.04.21.286-00.04.48.939_20.jpg,train,moderate,high,moderate_high,1.3166,4.2307,0.008814,0.9684,3.493,0
a4-converted.mp4-00.05.45.507-00.06.26.877_30.jpg,train,moderate,high,moderate_high,1.5264,1.4677,0.003058,0.9803,3.500,0
b1-converted.mp4-00.08.35.755-00.09.04.151_0.jpg,train,moderate,high,moderate_high,3.3130,0.3415,0.000711,0.9925,3.743,0
b4-converted.mp4-00.06.31.585-00.06.57.052_20.jpg,train,moderate,high,moderate_high,1.2288,3.4121,0.007109,0.9909,3.800,0
b4-converted.mp4-00.08.07.362-00.08.16.694_10.jpg,train,moderate,high,moderate_high,3.7389,34.4639,0.071800,0.0000,3.757,0
c1-converted.mp4-00.07.52.353-00.09.59.939_170.jpg,train,moderate,high,moderate_high,0.3903,8.3483,0.017392,0.0000,3.504,0
c19-converted.mp4-00.03.20.301-00.05.47.074_100.jpg,train,moderate,high,moderate_high,1.6003,14.7240,0.030675,0.0000,3.908,0
c19-converted.mp4-00.03.20.301-00.05.47.074_80.jpg,train,moderate,high,moderate_high,0.2922,11.6471,0.024265,0.9590,3.171,0
c2-converted.mp4-00.04.12.298-00.06.07.792_140.jpg,train,moderate,high,moderate_high,0.7852,8.0943,0.016863,0.9573,3.524,0
c2-converted.mp4-00.04.12.298-00.06.07.792_30.jpg,train,moderate,high,moderate_high,0.8503,6.5032,0.013548,0.9620,3.520,0
c2-converted.mp4-00.06.23.052-00.06.50.427_0.jpg,train,moderate,high,moderate_high,0.4050,16.9256,0.035262,0.0000,3.527,0
c2-converted.mp4-00.06.23.052-00.06.50.427_40.jpg,train,moderate,high,moderate_high,0.0337,8.4681,0.017642,0.9672,3.688,0
c20-converted.mp4-00.05.51.134-00.10.32.300_120.jpg,train,moderate,high,moderate_high,0.2495,8.4334,0.017570,0.9649,3.755,0
c20-converted.mp4-00.05.51.134-00.10.32.300_90.jpg,train,moderate,high,moderate_high,2.3488,22.0605,0.045959,0.0000,4.046,0
d1-converted.mp4-00.05.02.749-00.09.02.120_250.jpg,train,moderate,high,moderate_high,0.1728,0.2737,0.000570,0.9961,3.445,0
d3-converted.mp4-00.10.13.789-00.10.48.756_40.jpg,train,moderate,high,moderate_high,1.1327,23.9549,0.049906,0.0000,3.932,0
d3-converted.mp4-00.11.00.558-00.11.19.164_0.jpg,train,moderate,high,moderate_high,0.6960,0.5471,0.001140,0.9948,3.559,0
d3-converted.mp4-00.12.04.422-00.13.35.453_30.jpg,train,moderate,high,moderate_high,1.8701,4.5712,0.009523,0.9833,3.558,0
d5-converted.mp4-00.04.00.521-00.07.04.857_120.jpg,train,moderate,high,moderate_high,2.1267,0.1010,0.000210,0.9230,3.746,0
d5-converted.mp4-00.04.00.521-00.07.04.857_70.jpg,train,moderate,high,moderate_high,0.0860,13.8056,0.028762,0.9335,3.874,0
d5-converted.mp4-00.04.00.521-00.07.04.857_80.jpg,train,moderate,high,moderate_high,0.3738,11.1540,0.023238,0.7651,3.744,0
d6-converted.mp4-00.02.56.484-00.05.09.707_140.jpg,train,moderate,high,moderate_high,28.3371,162.8354,0.339240,,4.082,0
d6-converted.mp4-00.02.56.484-00.05.09.707_150.jpg,train,moderate,high,moderate_high,2.7913,2.0453,0.004261,0.8400,3.748,0
d6-converted.mp4-00.02.56.484-00.05.09.707_180.jpg,train,moderate,high,moderate_high,0.6926,14.3234,0.029840,0.0000,3.971,0
d6-converted.mp4-00.02.56.484-00.05.09.707_90.jpg,train,moderate,high,moderate_high,0.3638,16.1966,0.033743,0.0000,3.487,0
d6-converted.mp4-00.05.52.629-00.06.11.143_10.jpg,train,moderate,high,moderate_high,1.6475,5.0065,0.010430,0.9140,3.771,0
da1-converted.mp4-00.06.08.479-00.08.51.651_140.jpg,train,moderate,high,moderate_high,0.5808,3.7484,0.007809,0.9813,3.453,0
e1-converted.mp4-00.05.02.178-00.08.52.285_70.jpg,train,moderate,high,moderate_high,0.2086,0.7234,0.001507,0.9971,3.389,0
e11-converted.mp4-00.01.46.321-00.04.23.535_210.jpg,train,moderate,high,moderate_high,1.7253,7.7414,0.016128,0.9380,3.418,0
e11-converted.mp4-00.04.43.599-00.05.44.983_10.jpg,train,moderate,high,moderate_high,0.0931,9.2316,0.019232,0.8004,3.994,0
e11-converted.mp4-00.04.43.599-00.05.44.983_40.jpg,train,moderate,high,moderate_high,1.9558,7.0374,0.014661,0.9626,3.708,0
e11-converted.mp4-00.04.43.599-00.05.44.983_50.jpg,train,moderate,high,moderate_high,1.7073,1.9276,0.004016,0.9242,3.796,0
e12-converted.mp4-00.01.20.478-00.02.38.637_90.jpg,train,moderate,high,moderate_high,2.0539,6.2740,0.013071,0.9564,3.401,0
e3-converted.mp4-00.10.38.989-00.10.52.594_10.jpg,train,moderate,high,moderate_high,0.3061,0.3550,0.000740,0.9947,3.477,0
e5-converted.mp4-00.03.59.817-00.06.58.241_170.jpg,train,moderate,high,moderate_high,2.6676,12.0982,0.025205,0.0241,3.806,0
e5-converted.mp4-00.03.59.817-00.06.58.241_70.jpg,train,moderate,high,moderate_high,0.1131,13.6047,0.028343,0.9344,4.046,0
e5-converted.mp4-00.03.59.817-00.06.58.241_80.jpg,train,moderate,high,moderate_high,0.2312,10.4928,0.021860,0.7658,3.862,0
e6-converted.mp4-00.02.56.059-00.05.03.817_140.jpg,train,moderate,high,moderate_high,28.2930,163.0182,0.339621,,4.522,0
e6-converted.mp4-00.02.56.059-00.05.03.817_150.jpg,train,moderate,high,moderate_high,2.7679,2.1881,0.004559,0.8399,3.904,0
e6-converted.mp4-00.02.56.059-00.05.03.817_90.jpg,train,moderate,high,moderate_high,0.0984,14.9835,0.031216,0.0000,3.657,0
e6-converted.mp4-00.05.47.028-00.06.12.248_20.jpg,train,moderate,high,moderate_high,2.1575,2.7185,0.005663,0.9677,3.660,0
e9-converted.mp4-00.01.53.675-00.03.39.513_0.jpg,train,moderate,high,moderate_high,1.3219,4.4002,0.009167,0.9275,3.965,0
a2-converted.mp4-00.04.37.277-00.04.54.650_0.jpg,train,moderate,low,moderate_low,0.6518,8.0694,0.016811,0.9240,3.965,0
a2-converted.mp4-00.06.13.959-00.06.43.015_10.jpg,train,moderate,low,moderate_low,0.0751,7.2050,0.015010,0.8989,3.600,0
a2-converted.mp4-00.07.54.791-00.08.31.469_10.jpg,train,moderate,low,moderate_low,0.1686,6.0989,0.012706,0.9645,3.348,0
a2-converted.mp4-00.08.34.720-00.08.49.080_20.jpg,train,moderate,low,moderate_low,0.8438,2.8708,0.005981,0.9685,3.685,0
a3-converted.mp4-00.06.23.404-00.07.02.976_30.jpg,train,moderate,low,moderate_low,0.6278,1.9175,0.003995,0.9763,3.487,0
a3-converted.mp4-00.06.23.404-00.07.02.976_40.jpg,train,moderate,low,moderate_low,0.5933,11.6247,0.024218,0.9648,3.654,0
a3-converted.mp4-00.07.29.948-00.07.39.727_10.jpg,train,moderate,low,moderate_low,0.3222,11.5226,0.024005,0.9571,3.537,0
a4-converted.mp4-00.02.43.911-00.03.05.670_30.jpg,train,moderate,low,moderate_low,1.6639,1.8804,0.003918,0.9505,3.626,0
a4-converted.mp4-00.03.39.593-00.04.05.961_10.jpg,train,moderate,low,moderate_low,0.4275,12.5719,0.026191,0.9420,3.664,0
a4-converted.mp4-00.04.21.286-00.04.48.939_10.jpg,train,moderate,low,moderate_low,1.6232,12.4123,0.025859,0.9546,3.896,0
a4-converted.mp4-00.05.07.296-00.05.18.798_10.jpg,train,moderate,low,moderate_low,0.5391,12.8125,0.026693,0.9481,3.653,0
a4-converted.mp4-00.05.45.507-00.06.26.877_20.jpg,train,moderate,low,moderate_low,1.5181,0.0745,0.000155,0.9529,3.764,0
b4-converted.mp4-00.04.19.025-00.04.25.780_10.jpg,train,moderate,low,moderate_low,5.0662,14.8521,0.030942,0.0000,3.819,0
b4-converted.mp4-00.06.02.942-00.06.13.689_10.jpg,train,moderate,low,moderate_low,0.4698,18.8961,0.039367,0.9329,3.544,0
b4-converted.mp4-00.06.02.942-00.06.13.689_20.jpg,train,moderate,low,moderate_low,3.0387,36.6645,0.076384,0.0000,3.753,0
c1-converted.mp4-00.07.52.353-00.09.59.939_0.jpg,train,moderate,low,moderate_low,0.8430,3.0842,0.006425,0.9419,3.936,0
c1-converted.mp4-00.07.52.353-00.09.59.939_10.jpg,train,moderate,low,moderate_low,1.1344,21.9786,0.045789,0.0000,3.536,0
c1-converted.mp4-00.07.52.353-00.09.59.939_120.jpg,train,moderate,low,moderate_low,1.3981,1.3252,0.002761,0.9348,3.616,0
c1-converted.mp4-00.07.52.353-00.09.59.939_50.jpg,train,moderate,low,moderate_low,0.8292,4.7883,0.009976,0.9459,3.508,0
c1-converted.mp4-00.07.52.353-00.09.59.939_80.jpg,train,moderate,low,moderate_low,0.6133,4.1869,0.008723,0.9631,3.212,0
c1-converted.mp4-00.07.52.353-00.09.59.939_90.jpg,train,moderate,low,moderate_low,1.4571,24.6616,0.051378,0.0000,3.500,0
c19-converted.mp4-00.02.37.436-00.03.17.091_50.jpg,train,moderate,low,moderate_low,0.1422,13.8482,0.028850,0.9448,3.574,0
c19-converted.mp4-00.03.20.301-00.05.47.074_120.jpg,train,moderate,low,moderate_low,0.0555,11.7264,0.024430,0.9190,3.967,0
c19-converted.mp4-00.03.20.301-00.05.47.074_30.jpg,train,moderate,low,moderate_low,1.0141,9.0120,0.018775,0.0000,3.724,0
c19-converted.mp4-00.03.20.301-00.05.47.074_40.jpg,train,moderate,low,moderate_low,0.2787,13.9064,0.028972,0.9174,3.595,0
c2-converted.mp4-00.03.13.281-00.03.25.305_0.jpg,train,moderate,low,moderate_low,0.3247,12.8120,0.026692,0.9327,3.952,0
c2-converted.mp4-00.04.12.298-00.06.07.792_60.jpg,train,moderate,low,moderate_low,3.5113,32.7419,0.068212,0.0000,3.688,0
c2-converted.mp4-00.06.23.052-00.06.50.427_20.jpg,train,moderate,low,moderate_low,0.8429,18.2190,0.037956,0.9365,3.844,0
c2-converted.mp4-00.06.51.725-00.07.57.470_20.jpg,train,moderate,low,moderate_low,1.0164,3.0363,0.006326,0.9353,3.537,0
c2-converted.mp4-00.06.51.725-00.07.57.470_30.jpg,train,moderate,low,moderate_low,0.5792,11.1044,0.023134,0.9001,4.095,0
c20-converted.mp4-00.05.51.134-00.10.32.300_10.jpg,train,moderate,low,moderate_low,1.3449,3.3319,0.006942,0.9364,3.580,0
c20-converted.mp4-00.05.51.134-00.10.32.300_100.jpg,train,moderate,low,moderate_low,1.8857,32.7172,0.068161,0.8950,3.516,0
c20-converted.mp4-00.05.51.134-00.10.32.300_20.jpg,train,moderate,low,moderate_low,0.3431,8.5948,0.017906,0.8767,3.706,0
c20-converted.mp4-00.05.51.134-00.10.32.300_240.jpg,train,moderate,low,moderate_low,0.8692,16.8988,0.035206,0.9219,3.458,0
c20-converted.mp4-00.05.51.134-00.10.32.300_290.jpg,train,moderate,low,moderate_low,0.2862,7.5828,0.015797,0.9584,3.375,0
c3-converted.mp4-00.07.07.496-00.07.19.161_10.jpg,train,moderate,low,moderate_low,1.7028,1.4184,0.002955,0.9343,3.473,0
c3-converted.mp4-00.08.19.510-00.09.54.902_30.jpg,train,moderate,low,moderate_low,1.3683,4.4727,0.009318,0.9391,3.618,0
c3-converted.mp4-00.08.19.510-00.09.54.902_70.jpg,train,moderate,low,moderate_low,1.6123,0.6129,0.001277,0.9511,3.814,0
d1-converted.mp4-00.05.02.749-00.09.02.120_0.jpg,train,moderate,low,moderate_low,0.0465,1.5731,0.003277,0.9953,3.402,0
d1-converted.mp4-00.05.02.749-00.09.02.120_100.jpg,train,moderate,low,moderate_low,0.4484,7.1019,0.014796,0.9835,3.507,0
d1-converted.mp4-00.05.02.749-00.09.02.120_220.jpg,train,moderate,low,moderate_low,0.7510,7.4987,0.015622,0.9680,3.862,0
d1-converted.mp4-00.05.02.749-00.09.02.120_40.jpg,train,moderate,low,moderate_low,1.6829,0.0822,0.000171,0.9478,3.690,0
d1-converted.mp4-00.05.02.749-00.09.02.120_90.jpg,train,moderate,low,moderate_low,0.1880,8.3506,0.017397,0.9284,3.565,0
d3-converted.mp4-00.10.13.789-00.10.48.756_10.jpg,train,moderate,low,moderate_low,1.1856,0.9055,0.001886,0.9751,3.612,0
d3-converted.mp4-00.10.13.789-00.10.48.756_50.jpg,train,moderate,low,moderate_low,0.2079,0.5135,0.001070,0.9920,3.451,0
d3-converted.mp4-00.11.00.558-00.11.19.164_20.jpg,train,moderate,low,moderate_low,1.8559,2.3729,0.004944,0.9423,3.914,0
d5-converted.mp4-00.04.00.521-00.07.04.857_140.jpg,train,moderate,low,moderate_low,0.2326,9.7518,0.020316,0.9180,3.795,0
d5-converted.mp4-00.04.00.521-00.07.04.857_50.jpg,train,moderate,low,moderate_low,0.4388,12.2519,0.025525,0.9172,3.851,0
d6-converted.mp4-00.02.56.484-00.05.09.707_130.jpg,train,moderate,low,moderate_low,1.9573,17.9292,0.037353,0.8202,3.672,0
d6-converted.mp4-00.02.56.484-00.05.09.707_20.jpg,train,moderate,low,moderate_low,1.9054,3.5838,0.007466,0.9604,3.414,0
d6-converted.mp4-00.02.56.484-00.05.09.707_70.jpg,train,moderate,low,moderate_low,1.2450,19.9222,0.041505,0.0000,3.613,0
da1-converted.mp4-00.05.02.554-00.05.35.766_0.jpg,train,moderate,low,moderate_low,0.0220,1.8160,0.003783,0.9927,3.392,0
da1-converted.mp4-00.05.02.554-00.05.35.766_40.jpg,train,moderate,low,moderate_low,1.4301,0.0681,0.000142,0.9509,3.602,0
da1-converted.mp4-00.05.50.031-00.06.07.230_20.jpg,train,moderate,low,moderate_low,0.1384,3.7127,0.007735,0.9838,3.868,0
da1-converted.mp4-00.06.08.479-00.08.51.651_110.jpg,train,moderate,low,moderate_low,0.2958,6.9595,0.014499,0.9563,3.372,0
da1-converted.mp4-00.06.08.479-00.08.51.651_130.jpg,train,moderate,low,moderate_low,0.6536,0.0893,0.000186,0.9794,3.388,0
da1-converted.mp4-00.06.08.479-00.08.51.651_170.jpg,train,moderate,low,moderate_low,0.0022,3.9757,0.008283,0.9762,3.536,0
da1-converted.mp4-00.06.08.479-00.08.51.651_90.jpg,train,moderate,low,moderate_low,0.5177,7.8137,0.016279,0.9815,3.519,0
e1-converted.mp4-00.05.02.178-00.08.52.285_0.jpg,train,moderate,low,moderate_low,0.0279,1.1668,0.002431,0.9945,3.366,0
e1-converted.mp4-00.05.02.178-00.08.52.285_100.jpg,train,moderate,low,moderate_low,0.1232,4.6101,0.009604,0.9858,3.386,0
e1-converted.mp4-00.05.02.178-00.08.52.285_130.jpg,train,moderate,low,moderate_low,2.8321,25.8158,0.053783,0.9476,3.740,0
e1-converted.mp4-00.05.02.178-00.08.52.285_140.jpg,train,moderate,low,moderate_low,0.3753,0.4762,0.000992,0.9839,3.996,0
e1-converted.mp4-00.05.02.178-00.08.52.285_220.jpg,train,moderate,low,moderate_low,0.8518,7.4070,0.015431,0.9712,3.801,0
e1-converted.mp4-00.05.02.178-00.08.52.285_40.jpg,train,moderate,low,moderate_low,1.0839,2.4183,0.005038,0.9511,3.721,0
e1-converted.mp4-00.05.02.178-00.08.52.285_90.jpg,train,moderate,low,moderate_low,0.3227,6.6294,0.013811,0.9361,3.376,0
e11-converted.mp4-00.01.46.321-00.04.23.535_130.jpg,train,moderate,low,moderate_low,1.0419,17.9317,0.037358,0.0000,3.236,0
e11-converted.mp4-00.01.46.321-00.04.23.535_30.jpg,train,moderate,low,moderate_low,1.5266,1.1537,0.002404,0.9458,3.435,0
e11-converted.mp4-00.01.46.321-00.04.23.535_90.jpg,train,moderate,low,moderate_low,1.6309,0.9401,0.001958,0.9571,3.464,0
e12-converted.mp4-00.01.20.478-00.02.38.637_20.jpg,train,moderate,low,moderate_low,0.7504,8.8486,0.018435,0.0000,3.876,0
e12-converted.mp4-00.01.20.478-00.02.38.637_60.jpg,train,moderate,low,moderate_low,3.8827,45.3514,0.094482,0.8121,3.778,0
e3-converted.mp4-00.10.38.989-00.10.52.594_0.jpg,train,moderate,low,moderate_low,0.1894,7.7267,0.016097,0.9594,3.565,0
e5-converted.mp4-00.03.59.817-00.06.58.241_140.jpg,train,moderate,low,moderate_low,0.2004,9.1083,0.018976,0.9206,3.860,0
e5-converted.mp4-00.03.59.817-00.06.58.241_50.jpg,train,moderate,low,moderate_low,0.4572,12.6166,0.026284,0.9177,3.735,0
e6-converted.mp4-00.02.56.059-00.05.03.817_20.jpg,train,moderate,low,moderate_low,1.9176,3.8815,0.008086,0.9602,3.404,0
e9-converted.mp4-00.01.53.675-00.03.39.513_110.jpg,train,moderate,low,moderate_low,0.5276,7.9639,0.016591,0.9044,3.850,0
e9-converted.mp4-00.01.53.675-00.03.39.513_20.jpg,train,moderate,low,moderate_low,0.0575,9.4514,0.019691,0.9635,3.475,0
e9-converted.mp4-00.03.41.068-00.05.06.504_20.jpg,train,moderate,low,moderate_low,0.3233,6.6332,0.013819,0.9611,3.473,0
a2-converted.mp4-00.04.57.869-00.05.42.169_60.jpg,train,moderate,mid,moderate_mid,2.1614,7.0127,0.014610,0.9137,3.503,0
a2-converted.mp4-00.06.13.959-00.06.43.015_30.jpg,train,moderate,mid,moderate_mid,0.1452,9.3303,0.019438,0.9678,3.719,0
a3-converted.mp4-00.04.44.975-00.04.57.775_0.jpg,train,moderate,mid,moderate_mid,2.0849,17.8633,0.037215,0.9655,3.475,0
a3-converted.mp4-00.05.14.880-00.05.57.073_50.jpg,train,moderate,mid,moderate_mid,0.9447,2.2761,0.004742,0.9713,3.454,0
a3-converted.mp4-00.08.04.849-00.09.06.443_0.jpg,train,moderate,mid,moderate_mid,1.2612,0.3260,0.000679,0.9749,3.506,0
a4-converted.mp4-00.05.45.507-00.06.26.877_10.jpg,train,moderate,mid,moderate_mid,1.2707,0.4745,0.000989,0.9746,3.507,0
c1-converted.mp4-00.07.52.353-00.09.59.939_130.jpg,train,moderate,mid,moderate_mid,0.7294,7.4189,0.015456,0.9544,3.869,0
c2-converted.mp4-00.04.12.298-00.06.07.792_20.jpg,train,moderate,mid,moderate_mid,0.7187,11.3354,0.023615,0.9515,3.496,0
c20-converted.mp4-00.05.51.134-00.10.32.300_200.jpg,train,moderate,mid,moderate_mid,0.4719,16.3375,0.034036,0.0000,4.036,0
d1-converted.mp4-00.05.02.749-00.09.02.120_110.jpg,train,moderate,mid,moderate_mid,0.7521,8.1186,0.016914,0.9746,3.443,0
d1-converted.mp4-00.05.02.749-00.09.02.120_240.jpg,train,moderate,mid,moderate_mid,0.3593,0.1202,0.000250,0.9905,3.412,0
d3-converted.mp4-00.11.00.558-00.11.19.164_30.jpg,train,moderate,mid,moderate_mid,0.9439,3.9869,0.008306,0.9785,3.345,0
d3-converted.mp4-00.12.04.422-00.13.35.453_10.jpg,train,moderate,mid,moderate_mid,3.5380,15.8452,0.033011,0.9930,3.776,0
d5-converted.mp4-00.04.00.521-00.07.04.857_110.jpg,train,moderate,mid,moderate_mid,1.1889,5.5685,0.011601,0.9530,3.296,0
d5-converted.mp4-00.04.00.521-00.07.04.857_180.jpg,train,moderate,mid,moderate_mid,2.5101,3.9334,0.008195,0.9537,3.419,0
da1-converted.mp4-00.05.50.031-00.06.07.230_10.jpg,train,moderate,mid,moderate_mid,0.7087,8.3733,0.017444,0.9681,3.490,0
e1-converted.mp4-00.05.02.178-00.08.52.285_180.jpg,train,moderate,mid,moderate_mid,0.2717,2.4717,0.005149,0.9834,3.365,0
e1-converted.mp4-00.05.02.178-00.08.52.285_240.jpg,train,moderate,mid,moderate_mid,0.2668,0.1478,0.000308,0.9928,3.321,0
e11-converted.mp4-00.01.46.321-00.04.23.535_170.jpg,train,moderate,mid,moderate_mid,3.4000,31.7340,0.066112,0.0000,3.764,0
e12-converted.mp4-00.01.20.478-00.02.38.637_10.jpg,train,moderate,mid,moderate_mid,1.9974,2.2771,0.004744,0.9557,3.392,0
e3-converted.mp4-00.12.04.506-00.12.22.501_10.jpg,train,moderate,mid,moderate_mid,3.5889,16.2428,0.033839,0.9937,3.718,0
e5-converted.mp4-00.03.59.817-00.06.58.241_110.jpg,train,moderate,mid,moderate_mid,1.4634,3.0846,0.006426,0.9570,3.536,0
e5-converted.mp4-00.03.59.817-00.06.58.241_180.jpg,train,moderate,mid,moderate_mid,2.4543,4.1428,0.008631,0.9585,3.466,0
e9-converted.mp4-00.01.53.675-00.03.39.513_100.jpg,train,moderate,mid,moderate_mid,0.5196,5.0400,0.010500,0.9515,3.418,0
e9-converted.mp4-00.03.41.068-00.05.06.504_10.jpg,train,moderate,mid,moderate_mid,0.3575,12.3365,0.025701,0.9480,3.266,0
e9-converted.mp4-00.03.41.068-00.05.06.504_40.jpg,train,moderate,mid,moderate_mid,0.3345,3.9504,0.008230,0.9446,3.854,0
a4-converted.mp4-00.02.43.911-00.03.05.670_0.jpg,train,steep,high,steep_high,0.0596,13.3363,0.027784,0.0000,3.465,0
a4-converted.mp4-00.02.43.911-00.03.05.670_20.jpg,train,steep,low,steep_low,0.1025,7.1739,0.014946,0.9808,3.885,0
c19-converted.mp4-00.03.20.301-00.05.47.074_0.jpg,train,steep,low,steep_low,3.8532,7.1300,0.014854,0.7996,3.858,0
d1-converted.mp4-00.05.02.749-00.09.02.120_10.jpg,train,steep,low,steep_low,0.0719,5.6001,0.011667,0.9778,3.397,0
d5-converted.mp4-00.04.00.521-00.07.04.857_10.jpg,train,steep,low,steep_low,5.6412,51.0699,0.106396,0.9199,3.339,0
d5-converted.mp4-00.04.00.521-00.07.04.857_100.jpg,train,steep,low,steep_low,0.6544,9.9222,0.020671,0.8919,3.428,0
da1-converted.mp4-00.05.02.554-00.05.35.766_10.jpg,train,steep,low,steep_low,0.1094,7.7537,0.016153,0.9735,3.402,0
da1-converted.mp4-00.06.08.479-00.08.51.651_0.jpg,train,steep,low,steep_low,0.4198,5.0723,0.010567,0.9645,3.439,0
da1-converted.mp4-00.06.08.479-00.08.51.651_40.jpg,train,steep,low,steep_low,0.3579,4.3495,0.009061,0.9404,3.691,0
da1-converted.mp4-00.06.08.479-00.08.51.651_80.jpg,train,steep,low,steep_low,0.4613,12.2741,0.025571,0.9473,3.818,0
